,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip
1370,230.344, 16, 1950, 60,icmp,10.0.0.65,10.0.0.5
1371,213.696, 15, 1958, 60,icmp,10.0.0.66,10.0.0.5
1372,203.04, 14, 1656, 60,icmp,10.0.0.67,10.0.0.5
1373,193.185, 13, 1752, 60,icmp,10.0.0.68,10.0.0.5
1374,170.291, 12, 1455, 60,icmp,10.0.0.69,10.0.0.5
1375,154.475, 11, 1331, 60,icmp,10.0.0.70,10.0.0.5
1376,146.054, 10, 1117, 60,icmp,10.0.0.71,10.0.0.5
1377,129.779, 9, 1096, 60,icmp,10.0.0.72,10.0.0.5
1378,121.319, 8, 900, 60,icmp,10.0.0.73,10.0.0.5
1379,98.504, 7, 995, 60,icmp,10.0.0.74,10.0.0.5
1380,78.765, 6, 842, 60,icmp,10.0.0.75,10.0.0.5
1381,61.421, 5, 605, 60,icmp,10.0.0.76,10.0.0.5
1382,45.792, 4, 527, 60,icmp,10.0.0.77,10.0.0.5
1383,30.704, 3, 442, 60,icmp,10.0.0.78,10.0.0.5
1384,22.997, 2, 210, 60,icmp,10.0.0.79,10.0.0.5
1385,4.001, 1, 110, 60,icmp,10.0.0.80,10.0.0.5
1386,899.116, 73, 8796, 60,icmp,10.0.0.2,10.0.0.5
1387,899.113, 73, 8796, 60,icmp,10.0.0.5,10.0.0.2
1388,899.053, 73, 9029, 60,icmp,10.0.0.3,10.0.0.5
1389,899.05, 73, 9029, 60,icmp,10.0.0.5,10.0.0.3
1390,899.001, 73, 9082, 60,icmp,10.0.0.4,10.0.0.5
1391,899.0, 73, 9082, 60,icmp,10.0.0.5,10.0.0.4
1392,898.942, 73, 9152, 60,icmp,10.0.0.5,10.0.0.5
1393,898.89, 73, 9495, 60,icmp,10.0.0.6,10.0.0.5
1394,898.888, 73, 9495, 60,icmp,10.0.0.5,10.0.0.6
1395,898.836, 73, 8579, 60,icmp,10.0.0.7,10.0.0.5
1396,898.833, 73, 8579, 60,icmp,10.0.0.5,10.0.0.7
1397,898.772, 73, 9117, 60,icmp,10.0.0.8,10.0.0.5
1398,898.77, 73, 9117, 60,icmp,10.0.0.5,10.0.0.8
1399,898.717, 73, 8758, 60,icmp,10.0.0.9,10.0.0.5
1400,898.715, 73, 8758, 60,icmp,10.0.0.5,10.0.0.9
1401,898.654, 73, 9039, 60,icmp,10.0.0.10,10.0.0.5
1402,898.653, 73, 9039, 60,icmp,10.0.0.5,10.0.0.10
1403,879.273, 72, 8891, 60,icmp,10.0.0.11,10.0.0.5
1404,878.196, 71, 8591, 60,icmp,10.0.0.12,10.0.0.5
1405,858.086, 70, 8588, 60,icmp,10.0.0.13,10.0.0.5
1406,840.849, 69, 8228, 60,icmp,10.0.0.14,10.0.0.5
1407,825.874, 68, 8158, 60,icmp,10.0.0.15,10.0.0.5
1408,817.752, 67, 8505, 60,icmp,10.0.0.16,10.0.0.5
1409,804.366, 66, 7973, 60,icmp,10.0.0.17,10.0.0.5
1410,783.677, 65, 8435, 60,icmp,10.0.0.18,10.0.0.5
1411,763.106, 64, 8063, 60,icmp,10.0.0.19,10.0.0.5
1412,751.754, 63, 7802, 60,icmp,10.0.0.20,10.0.0.5
1413,749.516, 62, 7932, 60,icmp,10.0.0.21,10.0.0.5
1414,736.712, 61, 7337, 60,icmp,10.0.0.22,10.0.0.5
1415,724.781, 60, 7698, 60,icmp,10.0.0.23,10.0.0.5
1416,707.044, 59, 7240, 60,icmp,10.0.0.24,10.0.0.5
1417,702.439, 58, 7248, 60,icmp,10.0.0.25,10.0.0.5
1418,698.122, 57, 6877, 60,icmp,10.0.0.26,10.0.0.5
1419,686.601, 56, 6881, 60,icmp,10.0.0.27,10.0.0.5
1420,684.2, 55, 6553, 60,icmp,10.0.0.28,10.0.0.5
1421,677.18, 54, 6308, 60,icmp,10.0.0.29,10.0.0.5
1422,674.156, 53, 6217, 60,icmp,10.0.0.30,10.0.0.5
1423,668.813, 52, 6373, 60,icmp,10.0.0.31,10.0.0.5
1424,661.328, 51, 6417, 60,icmp,10.0.0.32,10.0.0.5
1425,642.12, 50, 6236, 60,icmp,10.0.0.33,10.0.0.5
1426,620.769, 49, 6007, 60,icmp,10.0.0.34,10.0.0.5
1427,616.166, 48, 5969, 60,icmp,10.0.0.35,10.0.0.5
1428,600.718, 47, 5861, 60,icmp,10.0.0.36,10.0.0.5
1429,591.941, 46, 5564, 60,icmp,10.0.0.37,10.0.0.5
1430,573.18, 45, 5681, 60,icmp,10.0.0.38,10.0.0.5
1431,553.388, 44, 5265, 60,icmp,10.0.0.39,10.0.0.5
1432,533.251, 43, 5376, 60,icmp,10.0.0.40,10.0.0.5
1433,522.37, 42, 5313, 60,icmp,10.0.0.41,10.0.0.5
1434,515.409, 41, 5333, 60,icmp,10.0.0.42,10.0.0.5
1435,499.493, 40, 5020, 60,icmp,10.0.0.43,10.0.0.5
1436,479.984, 39, 4789, 60,icmp,10.0.0.44,10.0.0.5
1437,460.481, 38, 4757, 60,icmp,10.0.0.45,10.0.0.5
1438,457.481, 37, 4537, 60,icmp,10.0.0.46,10.0.0.5
1439,442.73, 36, 4473, 60,icmp,10.0.0.47,10.0.0.5
