"No.","Time","Source","Destination","Protocol","Length","Type","Code","Timestamp from icmp data","Info"
"709","338.239513958","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:28.000000000 PDT","Echo (ping) request  id=0x0e90, seq=328/18433, ttl=64 (reply in 710)"
"710","338.239551074","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:28.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=328/18433, ttl=64 (request in 709)"
"711","339.263100074","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:29.000000000 PDT","Echo (ping) request  id=0x0e90, seq=329/18689, ttl=64 (reply in 712)"
"712","339.263134424","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:29.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=329/18689, ttl=64 (request in 711)"
"713","340.287113684","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:30.000000000 PDT","Echo (ping) request  id=0x0e90, seq=330/18945, ttl=64 (reply in 714)"
"714","340.287146222","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:30.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=330/18945, ttl=64 (request in 713)"
"715","341.311422897","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:31.000000000 PDT","Echo (ping) request  id=0x0e90, seq=331/19201, ttl=64 (reply in 716)"
"716","341.311483664","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:31.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=331/19201, ttl=64 (request in 715)"
"717","342.336943471","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:32.000000000 PDT","Echo (ping) request  id=0x0e90, seq=332/19457, ttl=64 (reply in 718)"
"718","342.336972647","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:32.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=332/19457, ttl=64 (request in 717)"
"719","343.359421517","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:33.000000000 PDT","Echo (ping) request  id=0x0e90, seq=333/19713, ttl=64 (reply in 720)"
"720","343.359454485","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:33.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=333/19713, ttl=64 (request in 719)"
"721","344.383430081","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:34.000000000 PDT","Echo (ping) request  id=0x0e90, seq=334/19969, ttl=64 (reply in 722)"
"722","344.383468369","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:34.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=334/19969, ttl=64 (request in 721)"
"723","345.406940633","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:35.000000000 PDT","Echo (ping) request  id=0x0e90, seq=335/20225, ttl=64 (reply in 724)"
"724","345.406975063","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:35.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=335/20225, ttl=64 (request in 723)"
"725","346.431410758","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:36.000000000 PDT","Echo (ping) request  id=0x0e90, seq=336/20481, ttl=64 (reply in 726)"
"726","346.431447391","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:36.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=336/20481, ttl=64 (request in 725)"
"727","347.455141611","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:37.000000000 PDT","Echo (ping) request  id=0x0e90, seq=337/20737, ttl=64 (reply in 728)"
"728","347.455179491","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:37.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=337/20737, ttl=64 (request in 727)"
"729","348.479254871","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:38.000000000 PDT","Echo (ping) request  id=0x0e90, seq=338/20993, ttl=64 (reply in 730)"
"730","348.479306800","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:38.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=338/20993, ttl=64 (request in 729)"
"731","349.503483064","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:39.000000000 PDT","Echo (ping) request  id=0x0e90, seq=339/21249, ttl=64 (reply in 732)"
"732","349.503521574","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:39.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=339/21249, ttl=64 (request in 731)"
"733","350.527286577","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:40.000000000 PDT","Echo (ping) request  id=0x0e90, seq=340/21505, ttl=64 (reply in 734)"
"734","350.527323997","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:40.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=340/21505, ttl=64 (request in 733)"
"735","351.491708950","3e:91:d2:d0:13:52","8a:f0:db:ac:b7:4d","ARP","42","","","","Who has 10.0.0.1? Tell 10.0.0.2"
"736","351.491726478","8a:f0:db:ac:b7:4d","3e:91:d2:d0:13:52","ARP","42","","","","10.0.0.1 is at 8a:f0:db:ac:b7:4d"
"737","351.551534959","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:41.000000000 PDT","Echo (ping) request  id=0x0e90, seq=341/21761, ttl=64 (reply in 738)"
"738","351.551578773","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:41.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=341/21761, ttl=64 (request in 737)"
"739","352.575589154","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:42.000000000 PDT","Echo (ping) request  id=0x0e90, seq=342/22017, ttl=64 (reply in 740)"
"740","352.575628224","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:42.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=342/22017, ttl=64 (request in 739)"
"741","353.599391218","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:43.000000000 PDT","Echo (ping) request  id=0x0e90, seq=343/22273, ttl=64 (reply in 742)"
"742","353.599424003","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:43.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=343/22273, ttl=64 (request in 741)"
"743","354.623028817","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:44.000000000 PDT","Echo (ping) request  id=0x0e90, seq=344/22529, ttl=64 (reply in 744)"
"744","354.623077656","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:44.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=344/22529, ttl=64 (request in 743)"
"745","355.647484330","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:45.000000000 PDT","Echo (ping) request  id=0x0e90, seq=345/22785, ttl=64 (reply in 746)"
"746","355.647519296","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:45.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=345/22785, ttl=64 (request in 745)"
"747","356.671810914","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:46.000000000 PDT","Echo (ping) request  id=0x0e90, seq=346/23041, ttl=64 (reply in 748)"
"748","356.671864170","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:46.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=346/23041, ttl=64 (request in 747)"
"749","357.695245268","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:47.000000000 PDT","Echo (ping) request  id=0x0e90, seq=347/23297, ttl=64 (reply in 750)"
"750","357.695296023","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:47.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=347/23297, ttl=64 (request in 749)"
"751","358.719118827","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:48.000000000 PDT","Echo (ping) request  id=0x0e90, seq=348/23553, ttl=64 (reply in 752)"
"752","358.719167324","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:48.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=348/23553, ttl=64 (request in 751)"
"753","359.743542020","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:49.000000000 PDT","Echo (ping) request  id=0x0e90, seq=349/23809, ttl=64 (reply in 754)"
"754","359.743583841","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:49.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=349/23809, ttl=64 (request in 753)"
"755","360.767310040","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:50.000000000 PDT","Echo (ping) request  id=0x0e90, seq=350/24065, ttl=64 (reply in 756)"
"756","360.767496024","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:50.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=350/24065, ttl=64 (request in 755)"
"757","361.791291096","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:51.000000000 PDT","Echo (ping) request  id=0x0e90, seq=351/24321, ttl=64 (reply in 758)"
"758","361.791325282","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:51.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=351/24321, ttl=64 (request in 757)"
"759","362.815074145","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:52.000000000 PDT","Echo (ping) request  id=0x0e90, seq=352/24577, ttl=64 (reply in 760)"
"760","362.815109791","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:52.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=352/24577, ttl=64 (request in 759)"
"761","363.839251865","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:53.000000000 PDT","Echo (ping) request  id=0x0e90, seq=353/24833, ttl=64 (reply in 762)"
"762","363.839288205","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:53.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=353/24833, ttl=64 (request in 761)"
"763","364.863352336","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:54.000000000 PDT","Echo (ping) request  id=0x0e90, seq=354/25089, ttl=64 (reply in 764)"
"764","364.863387366","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:54.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=354/25089, ttl=64 (request in 763)"
"765","365.887420087","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:55.000000000 PDT","Echo (ping) request  id=0x0e90, seq=355/25345, ttl=64 (reply in 766)"
"766","365.887454979","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:55.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=355/25345, ttl=64 (request in 765)"
"767","366.911044436","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:56.000000000 PDT","Echo (ping) request  id=0x0e90, seq=356/25601, ttl=64 (reply in 768)"
"768","366.911084466","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:56.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=356/25601, ttl=64 (request in 767)"
"769","367.935601346","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:57.000000000 PDT","Echo (ping) request  id=0x0e90, seq=357/25857, ttl=64 (reply in 770)"
"770","367.935632254","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:57.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=357/25857, ttl=64 (request in 769)"
"771","368.959269117","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:16:59.000000000 PDT","Echo (ping) request  id=0x0e90, seq=358/26113, ttl=64 (reply in 772)"
"772","368.959302696","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:16:59.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=358/26113, ttl=64 (request in 771)"
"773","369.983502337","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:00.000000000 PDT","Echo (ping) request  id=0x0e90, seq=359/26369, ttl=64 (reply in 774)"
"774","369.983534816","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:00.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=359/26369, ttl=64 (request in 773)"
"775","371.007414262","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:01.000000000 PDT","Echo (ping) request  id=0x0e90, seq=360/26625, ttl=64 (reply in 776)"
"776","371.007450638","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:01.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=360/26625, ttl=64 (request in 775)"
"777","372.031110721","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:02.000000000 PDT","Echo (ping) request  id=0x0e90, seq=361/26881, ttl=64 (reply in 778)"
"778","372.031145108","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:02.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=361/26881, ttl=64 (request in 777)"
"779","373.055387673","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:03.000000000 PDT","Echo (ping) request  id=0x0e90, seq=362/27137, ttl=64 (reply in 780)"
"780","373.055423773","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:03.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=362/27137, ttl=64 (request in 779)"
"781","374.079185979","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:04.000000000 PDT","Echo (ping) request  id=0x0e90, seq=363/27393, ttl=64 (reply in 782)"
"782","374.079225530","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:04.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=363/27393, ttl=64 (request in 781)"
"783","375.104053243","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:05.000000000 PDT","Echo (ping) request  id=0x0e90, seq=364/27649, ttl=64 (reply in 784)"
"784","375.104102055","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:05.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=364/27649, ttl=64 (request in 783)"
"785","376.127157930","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:06.000000000 PDT","Echo (ping) request  id=0x0e90, seq=365/27905, ttl=64 (reply in 786)"
"786","376.127208223","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:06.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=365/27905, ttl=64 (request in 785)"
"787","377.151291999","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:07.000000000 PDT","Echo (ping) request  id=0x0e90, seq=366/28161, ttl=64 (reply in 788)"
"788","377.151328736","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:07.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=366/28161, ttl=64 (request in 787)"
"789","378.175231013","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:08.000000000 PDT","Echo (ping) request  id=0x0e90, seq=367/28417, ttl=64 (reply in 790)"
"790","378.175282185","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:08.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=367/28417, ttl=64 (request in 789)"
"791","379.199501560","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:09.000000000 PDT","Echo (ping) request  id=0x0e90, seq=368/28673, ttl=64 (reply in 792)"
"792","379.199538655","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:09.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=368/28673, ttl=64 (request in 791)"
"793","380.223157497","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:10.000000000 PDT","Echo (ping) request  id=0x0e90, seq=369/28929, ttl=64 (reply in 794)"
"794","380.223198011","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:10.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=369/28929, ttl=64 (request in 793)"
"795","381.247005931","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:11.000000000 PDT","Echo (ping) request  id=0x0e90, seq=370/29185, ttl=64 (reply in 796)"
"796","381.247041151","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:11.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=370/29185, ttl=64 (request in 795)"
"797","382.271060767","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:12.000000000 PDT","Echo (ping) request  id=0x0e90, seq=371/29441, ttl=64 (reply in 798)"
"798","382.271097375","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:12.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=371/29441, ttl=64 (request in 797)"
"799","383.295380295","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:13.000000000 PDT","Echo (ping) request  id=0x0e90, seq=372/29697, ttl=64 (reply in 800)"
"800","383.295424425","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:13.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=372/29697, ttl=64 (request in 799)"
"801","384.319168601","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:14.000000000 PDT","Echo (ping) request  id=0x0e90, seq=373/29953, ttl=64 (reply in 802)"
"802","384.319200759","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:14.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=373/29953, ttl=64 (request in 801)"
"803","385.343310668","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:15.000000000 PDT","Echo (ping) request  id=0x0e90, seq=374/30209, ttl=64 (reply in 804)"
"804","385.343364957","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:15.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=374/30209, ttl=64 (request in 803)"
"805","386.366981654","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:16.000000000 PDT","Echo (ping) request  id=0x0e90, seq=375/30465, ttl=64 (reply in 806)"
"806","386.367009609","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:16.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=375/30465, ttl=64 (request in 805)"
"807","387.391123855","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:17.000000000 PDT","Echo (ping) request  id=0x0e90, seq=376/30721, ttl=64 (reply in 808)"
"808","387.391162406","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:17.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=376/30721, ttl=64 (request in 807)"
"809","388.415097449","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:18.000000000 PDT","Echo (ping) request  id=0x0e90, seq=377/30977, ttl=64 (reply in 810)"
"810","388.415135392","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:18.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=377/30977, ttl=64 (request in 809)"
"811","389.439171085","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:19.000000000 PDT","Echo (ping) request  id=0x0e90, seq=378/31233, ttl=64 (reply in 812)"
"812","389.439210625","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:19.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=378/31233, ttl=64 (request in 811)"
"813","390.463051551","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:20.000000000 PDT","Echo (ping) request  id=0x0e90, seq=379/31489, ttl=64 (reply in 814)"
"814","390.463085866","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:20.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=379/31489, ttl=64 (request in 813)"
"815","391.487547452","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:21.000000000 PDT","Echo (ping) request  id=0x0e90, seq=380/31745, ttl=64 (reply in 816)"
"816","391.487585462","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:21.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=380/31745, ttl=64 (request in 815)"
"817","392.511154695","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:22.000000000 PDT","Echo (ping) request  id=0x0e90, seq=381/32001, ttl=64 (reply in 818)"
"818","392.511189917","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:22.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=381/32001, ttl=64 (request in 817)"
"819","393.535242769","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:23.000000000 PDT","Echo (ping) request  id=0x0e90, seq=382/32257, ttl=64 (reply in 820)"
"820","393.535280629","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:23.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=382/32257, ttl=64 (request in 819)"
"821","394.495171094","3e:91:d2:d0:13:52","8a:f0:db:ac:b7:4d","ARP","42","","","","Who has 10.0.0.1? Tell 10.0.0.2"
"822","394.495188252","8a:f0:db:ac:b7:4d","3e:91:d2:d0:13:52","ARP","42","","","","10.0.0.1 is at 8a:f0:db:ac:b7:4d"
"823","394.559085189","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:24.000000000 PDT","Echo (ping) request  id=0x0e90, seq=383/32513, ttl=64 (reply in 824)"
"824","394.559118699","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:24.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=383/32513, ttl=64 (request in 823)"
"825","395.583108788","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:25.000000000 PDT","Echo (ping) request  id=0x0e90, seq=384/32769, ttl=64 (reply in 826)"
"826","395.583147043","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:25.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=384/32769, ttl=64 (request in 825)"
"827","396.607486720","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:26.000000000 PDT","Echo (ping) request  id=0x0e90, seq=385/33025, ttl=64 (reply in 828)"
"828","396.607524616","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:26.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=385/33025, ttl=64 (request in 827)"
"829","397.631130230","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:27.000000000 PDT","Echo (ping) request  id=0x0e90, seq=386/33281, ttl=64 (reply in 830)"
"830","397.631176307","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:27.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=386/33281, ttl=64 (request in 829)"
"831","398.655487121","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:28.000000000 PDT","Echo (ping) request  id=0x0e90, seq=387/33537, ttl=64 (reply in 832)"
"832","398.655543509","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:28.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=387/33537, ttl=64 (request in 831)"
"833","399.679349370","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:29.000000000 PDT","Echo (ping) request  id=0x0e90, seq=388/33793, ttl=64 (reply in 834)"
"834","399.679385209","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:29.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=388/33793, ttl=64 (request in 833)"
"835","400.703493174","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:30.000000000 PDT","Echo (ping) request  id=0x0e90, seq=389/34049, ttl=64 (reply in 836)"
"836","400.703535040","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:30.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=389/34049, ttl=64 (request in 835)"
"837","401.727581483","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:31.000000000 PDT","Echo (ping) request  id=0x0e90, seq=390/34305, ttl=64 (reply in 838)"
"838","401.727616678","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:31.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=390/34305, ttl=64 (request in 837)"
"839","402.751779340","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:32.000000000 PDT","Echo (ping) request  id=0x0e90, seq=391/34561, ttl=64 (reply in 840)"
"840","402.751829886","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:32.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=391/34561, ttl=64 (request in 839)"
"841","403.775372056","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:33.000000000 PDT","Echo (ping) request  id=0x0e90, seq=392/34817, ttl=64 (reply in 842)"
"842","403.775406810","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:33.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=392/34817, ttl=64 (request in 841)"
"843","404.800317408","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:34.000000000 PDT","Echo (ping) request  id=0x0e90, seq=393/35073, ttl=64 (reply in 844)"
"844","404.800357495","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:34.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=393/35073, ttl=64 (request in 843)"
"845","405.504329686","fe80::41f:58ff:fe7a:fb3e","ff02::2","ICMPv6","70","","","","Router Solicitation from 06:1f:58:7a:fb:3e"
"846","405.823181078","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:35.000000000 PDT","Echo (ping) request  id=0x0e90, seq=394/35329, ttl=64 (reply in 847)"
"847","405.823242932","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:17:35.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=394/35329, ttl=64 (request in 846)"
"848","406.847238813","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:17:36.000000000 PDT","Echo (ping) request  id=0x0e90, seq=395/35585, ttl=64 (reply in 849)"
