"No.","Time","Source","Destination","Protocol","Length","Info"
"92","39.936721581","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=47/12032, ttl=64 (request in 91)"
"93","40.960184383","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=48/12288, ttl=64 (reply in 94)"
"94","40.960220322","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=48/12288, ttl=64 (request in 93)"
"95","41.952833942","3a:60:c9:9a:b4:df","72:01:5a:62:43:6b","ARP","42","Who has 10.0.0.1? Tell 10.0.0.3"
"96","41.952849955","72:01:5a:62:43:6b","3a:60:c9:9a:b4:df","ARP","42","10.0.0.1 is at 72:01:5a:62:43:6b"
"97","41.984287809","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=49/12544, ttl=64 (reply in 98)"
"98","41.984321729","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=49/12544, ttl=64 (request in 97)"
"99","43.008317331","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=50/12800, ttl=64 (reply in 100)"
"100","43.008356890","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=50/12800, ttl=64 (request in 99)"
"101","44.032160572","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=51/13056, ttl=64 (reply in 102)"
"102","44.032257703","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=51/13056, ttl=64 (request in 101)"
"103","45.056025546","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=52/13312, ttl=64 (reply in 104)"
"104","45.056064910","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=52/13312, ttl=64 (request in 103)"
"105","46.079978707","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=53/13568, ttl=64 (reply in 106)"
"106","46.080023976","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=53/13568, ttl=64 (request in 105)"
"107","47.104016422","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=54/13824, ttl=64 (reply in 108)"
"108","47.104051843","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=54/13824, ttl=64 (request in 107)"
"109","48.128325209","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=55/14080, ttl=64 (reply in 110)"
"110","48.128369191","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=55/14080, ttl=64 (request in 109)"
"111","49.152010322","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=56/14336, ttl=64 (reply in 112)"
"112","49.152048312","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=56/14336, ttl=64 (request in 111)"
"113","50.176456975","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=57/14592, ttl=64 (reply in 114)"
"114","50.176501995","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=57/14592, ttl=64 (request in 113)"
"115","51.200401964","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=58/14848, ttl=64 (reply in 116)"
"116","51.200441252","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=58/14848, ttl=64 (request in 115)"
"117","52.224588247","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=59/15104, ttl=64 (reply in 118)"
"118","52.224622382","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=59/15104, ttl=64 (request in 117)"
"119","53.248073814","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=60/15360, ttl=64 (reply in 120)"
"120","53.248111968","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=60/15360, ttl=64 (request in 119)"
"121","54.271999263","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=61/15616, ttl=64 (reply in 122)"
"122","54.272038368","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=61/15616, ttl=64 (request in 121)"
"123","55.296070880","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=62/15872, ttl=64 (reply in 124)"
"124","55.296111091","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=62/15872, ttl=64 (request in 123)"
"125","56.320189974","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=63/16128, ttl=64 (reply in 126)"
"126","56.320227032","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=63/16128, ttl=64 (request in 125)"
"127","57.344345515","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=64/16384, ttl=64 (reply in 128)"
"128","57.344385616","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=64/16384, ttl=64 (request in 127)"
"129","58.368097380","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=65/16640, ttl=64 (reply in 130)"
"130","58.368135807","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=65/16640, ttl=64 (request in 129)"
"131","59.392027947","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=66/16896, ttl=64 (reply in 132)"
"132","59.392085286","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=66/16896, ttl=64 (request in 131)"
"133","60.416051296","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=67/17152, ttl=64 (reply in 134)"
"134","60.416090275","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=67/17152, ttl=64 (request in 133)"
"135","61.440284247","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=68/17408, ttl=64 (reply in 136)"
"136","61.440322915","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=68/17408, ttl=64 (request in 135)"
"137","62.464025241","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=69/17664, ttl=64 (reply in 138)"
"138","62.464063109","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=69/17664, ttl=64 (request in 137)"
"139","63.487920143","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=70/17920, ttl=64 (reply in 140)"
"140","63.487956777","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=70/17920, ttl=64 (request in 139)"
"141","64.512106590","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=71/18176, ttl=64 (reply in 142)"
"142","64.512142728","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=71/18176, ttl=64 (request in 141)"
"143","65.536612661","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=72/18432, ttl=64 (reply in 144)"
"144","65.536721173","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=72/18432, ttl=64 (request in 143)"
"145","66.560382756","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=73/18688, ttl=64 (reply in 146)"
"146","66.560417397","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=73/18688, ttl=64 (request in 145)"
"147","67.584817352","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=74/18944, ttl=64 (reply in 148)"
"148","67.584857702","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=74/18944, ttl=64 (request in 147)"
"149","68.608252606","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=75/19200, ttl=64 (reply in 150)"
"150","68.608291806","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=75/19200, ttl=64 (request in 149)"
"151","69.631998232","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=76/19456, ttl=64 (reply in 152)"
"152","69.632033987","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=76/19456, ttl=64 (request in 151)"
"153","70.655956585","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=77/19712, ttl=64 (reply in 154)"
"154","70.655992854","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=77/19712, ttl=64 (request in 153)"
"155","71.680219603","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=78/19968, ttl=64 (reply in 156)"
"156","71.680258562","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=78/19968, ttl=64 (request in 155)"
"157","72.704536315","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=79/20224, ttl=64 (reply in 158)"
