,Unnamed: 0,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip,arrival_frequency
711,1245,642.371,63,6425,60,icmp,10.0.0.25,10.0.0.5,0.57627095
712,1330,672.418,65,6678,60,icmp,10.0.0.25,10.0.0.5,0.59400235
713,1417,702.439,67,6905,60,icmp,10.0.0.25,10.0.0.5,0.602868075
714,1507,732.49,68,7028,60,icmp,10.0.0.25,10.0.0.5,0.620599475
715,1597,762.533,70,7229,60,icmp,10.0.0.25,10.0.0.5,0.6383309
716,1689,792.596,72,7445,60,icmp,10.0.0.25,10.0.0.5,0.6560623
717,1783,822.647,74,7686,60,icmp,10.0.0.25,10.0.0.5,0.664928025
718,1879,852.669,75,7831,60,icmp,10.0.0.25,10.0.0.5,0.682659425
719,1976,882.694,77,8141,60,icmp,10.0.0.25,10.0.0.5,0.70039085
720,2075,912.74,79,8428,60,icmp,10.0.0.25,10.0.0.5,0.72698795
721,2175,942.795,82,8655,60,icmp,10.0.0.25,10.0.0.5,0.744719375
722,2278,972.836,84,9000,60,icmp,10.0.0.25,10.0.0.5,0.7624508
723,2383,1002.889,86,9230,60,icmp,10.0.0.25,10.0.0.5,0.7624508
724,2491,1002.889,86,9230,60,icmp,10.0.0.25,10.0.0.5,0.7801822
725,2599,1032.938,88,9497,60,icmp,10.0.0.25,10.0.0.5,0.7890479
726,2709,1062.957,89,9604,60,icmp,10.0.0.25,10.0.0.5,0.815645025
727,2819,1093.002,92,9921,60,icmp,10.0.0.25,10.0.0.5,0.824510725
728,2932,1123.049,93,10058,60,icmp,10.0.0.25,10.0.0.5,0.294768275
729,31,7.132,33,2902,60,icmp,10.0.0.26,10.0.0.5,0.14291795
730,31,37.169,16,641,60,icmp,10.0.0.26,10.0.0.5,0.151850325
731,70,67.211,17,751,60,icmp,10.0.0.26,10.0.0.5,0.178647425
732,110,97.259,20,1102,60,icmp,10.0.0.26,10.0.0.5,0.196512175
733,152,127.311,22,1359,60,icmp,10.0.0.26,10.0.0.5,0.20544455
734,197,157.361,23,1460,60,icmp,10.0.0.26,10.0.0.5,0.232241675
735,243,187.419,26,1782,60,icmp,10.0.0.26,10.0.0.5,0.2501064
736,292,217.473,28,2035,60,icmp,10.0.0.26,10.0.0.5,0.26797115
737,342,247.501,30,2301,60,icmp,10.0.0.26,10.0.0.5,0.303700625
738,395,277.549,34,2736,60,icmp,10.0.0.26,10.0.0.5,0.33049775
739,452,307.588,37,3057,60,icmp,10.0.0.26,10.0.0.5,0.357294875
740,512,337.648,40,3401,60,icmp,10.0.0.26,10.0.0.5,0.384091975
741,575,367.706,43,3817,60,icmp,10.0.0.26,10.0.0.5,0.39302435
742,641,397.732,44,3930,60,icmp,10.0.0.26,10.0.0.5,0.419821475
743,708,427.75,47,4286,60,icmp,10.0.0.26,10.0.0.5,0.446618575
744,778,457.785,50,4710,60,icmp,10.0.0.26,10.0.0.5,0.464483325
745,850,487.843,52,4916,60,icmp,10.0.0.26,10.0.0.5,0.482348075
746,925,517.887,54,5145,60,icmp,10.0.0.26,10.0.0.5,0.509145175
747,1002,547.925,57,5434,60,icmp,10.0.0.26,10.0.0.5,0.51807755
748,1082,577.968,58,5545,60,icmp,10.0.0.26,10.0.0.5,0.5359423
749,1163,608.007,60,5830,60,icmp,10.0.0.26,10.0.0.5,0.55380705
750,1246,638.054,62,6031,60,icmp,10.0.0.26,10.0.0.5,0.571671775
751,1331,668.101,64,6270,60,icmp,10.0.0.26,10.0.0.5,0.589536525
752,1418,698.122,66,6577,60,icmp,10.0.0.26,10.0.0.5,0.5984689
753,1508,728.173,67,6711,60,icmp,10.0.0.26,10.0.0.5,0.61633365
754,1598,758.216,69,6966,60,icmp,10.0.0.26,10.0.0.5,0.6341984
755,1690,788.279,71,7217,60,icmp,10.0.0.26,10.0.0.5,0.652063125
756,1784,818.33,73,7475,60,icmp,10.0.0.26,10.0.0.5,0.6609955
757,1880,848.352,74,7570,60,icmp,10.0.0.26,10.0.0.5,0.67886025
758,1977,878.377,76,7827,60,icmp,10.0.0.26,10.0.0.5,0.696725
759,2076,908.423,78,8106,60,icmp,10.0.0.26,10.0.0.5,0.714589725
760,2176,938.478,80,8362,60,icmp,10.0.0.26,10.0.0.5,0.74138685
761,2279,968.519,83,8741,60,icmp,10.0.0.26,10.0.0.5,0.7592516
762,2384,998.572,85,8972,60,icmp,10.0.0.26,10.0.0.5,0.7592516
763,2492,998.572,85,8972,60,icmp,10.0.0.26,10.0.0.5,0.777116325
764,2600,1028.621,87,9282,60,icmp,10.0.0.26,10.0.0.5,0.7860487
765,2710,1058.64,88,9389,60,icmp,10.0.0.26,10.0.0.5,0.812845825
766,2820,1088.685,91,9715,60,icmp,10.0.0.26,10.0.0.5,0.8217782
767,2933,1118.732,92,9857,60,icmp,10.0.0.26,10.0.0.5,0.136702025
768,32,25.648,15,442,60,icmp,10.0.0.27,10.0.0.5,0.1458155
769,71,55.69,16,527,60,icmp,10.0.0.27,10.0.0.5,0.1731559
770,111,85.738,19,824,60,icmp,10.0.0.27,10.0.0.5,0.19138285
771,153,115.79,21,1018,60,icmp,10.0.0.27,10.0.0.5,0.200496325
772,198,145.84,22,1114,60,icmp,10.0.0.27,10.0.0.5,0.227836725
773,244,175.898,25,1560,60,icmp,10.0.0.27,10.0.0.5,0.246063675
774,293,205.952,27,1816,60,icmp,10.0.0.27,10.0.0.5,0.2642906
775,343,235.98,29,2076,60,icmp,10.0.0.27,10.0.0.5,0.300744475
776,396,266.028,33,2540,60,icmp,10.0.0.27,10.0.0.5,0.328084875
777,453,296.067,36,2950,60,icmp,10.0.0.27,10.0.0.5,0.3554253
778,513,326.127,39,3332,60,icmp,10.0.0.27,10.0.0.5,0.3827657
779,576,356.185,42,3650,60,icmp,10.0.0.27,10.0.0.5,0.391879175
780,642,386.211,43,3769,60,icmp,10.0.0.27,10.0.0.5,0.419219575
781,709,416.229,46,4080,60,icmp,10.0.0.27,10.0.0.5,0.446559975
782,779,446.264,49,4388,60,icmp,10.0.0.27,10.0.0.5,0.464786925
783,851,476.322,51,4628,60,icmp,10.0.0.27,10.0.0.5,0.48301385
784,926,506.366,53,4874,60,icmp,10.0.0.27,10.0.0.5,0.510354275
785,1003,536.404,56,5263,60,icmp,10.0.0.27,10.0.0.5,0.519467725
786,1083,566.447,57,5376,60,icmp,10.0.0.27,10.0.0.5,0.537694675
787,1164,596.486,59,5652,60,icmp,10.0.0.27,10.0.0.5,0.555921625
788,1247,626.533,61,5878,60,icmp,10.0.0.27,10.0.0.5,0.57414855
789,1332,656.58,63,6125,60,icmp,10.0.0.27,10.0.0.5,0.5923755
790,1419,686.601,65,6332,60,icmp,10.0.0.27,10.0.0.5,0.60148895
791,1509,716.652,66,6421,60,icmp,10.0.0.27,10.0.0.5,0.6197159
792,1599,746.695,68,6691,60,icmp,10.0.0.27,10.0.0.5,0.637942825
793,1691,776.758,70,6915,60,icmp,10.0.0.27,10.0.0.5,0.656169775
794,1785,806.809,72,7110,60,icmp,10.0.0.27,10.0.0.5,0.66528325
795,1881,836.831,73,7247,60,icmp,10.0.0.27,10.0.0.5,0.683510175
796,1978,866.856,75,7501,60,icmp,10.0.0.27,10.0.0.5,0.701737125
797,2077,896.902,77,7731,60,icmp,10.0.0.27,10.0.0.5,0.71996405
798,2177,926.957,79,8019,60,icmp,10.0.0.27,10.0.0.5,0.747304475
799,2280,956.998,82,8405,60,icmp,10.0.0.27,10.0.0.5,0.7655314
800,2385,987.051,84,8632,60,icmp,10.0.0.27,10.0.0.5,0.7655314
801,2493,987.051,84,8632,60,icmp,10.0.0.27,10.0.0.5,0.78375835
802,2601,1017.1,86,8905,60,icmp,10.0.0.27,10.0.0.5,0.7928718
803,2711,1047.119,87,8994,60,icmp,10.0.0.27,10.0.0.5,0.820212225
804,2821,1077.164,90,9428,60,icmp,10.0.0.27,10.0.0.5,0.829325675
805,2934,1107.211,91,9527,60,icmp,10.0.0.27,10.0.0.5,0.128121225
806,33,23.247,14,369,60,icmp,10.0.0.28,10.0.0.5,0.13727275
807,72,53.289,15,529,60,icmp,10.0.0.28,10.0.0.5,0.1647273
808,112,83.337,18,843,60,icmp,10.0.0.28,10.0.0.5,0.183030325
809,154,113.389,20,1103,60,icmp,10.0.0.28,10.0.0.5,0.19218185
810,199,143.439,21,1202,60,icmp,10.0.0.28,10.0.0.5,0.2196364
811,245,173.497,24,1617,60,icmp,10.0.0.28,10.0.0.5,0.237939425
812,294,203.551,26,1910,60,icmp,10.0.0.28,10.0.0.5,0.25624245
813,344,233.579,28,2140,60,icmp,10.0.0.28,10.0.0.5,0.292848525
814,397,263.627,32,2589,60,icmp,10.0.0.28,10.0.0.5,0.320303075
815,454,293.666,35,2970,60,icmp,10.0.0.28,10.0.0.5,0.347757625
816,514,323.726,38,3317,60,icmp,10.0.0.28,10.0.0.5,0.375212175
817,577,353.784,41,3648,60,icmp,10.0.0.28,10.0.0.5,0.384363675
818,643,383.81,42,3765,60,icmp,10.0.0.28,10.0.0.5,0.411818225
819,710,413.828,45,4144,60,icmp,10.0.0.28,10.0.0.5,0.439272775
820,780,443.863,48,4457,60,icmp,10.0.0.28,10.0.0.5,0.457575825
821,852,473.921,50,4727,60,icmp,10.0.0.28,10.0.0.5,0.47587885
822,927,503.965,52,4976,60,icmp,10.0.0.28,10.0.0.5,0.5033334
823,1004,534.003,55,5329,60,icmp,10.0.0.28,10.0.0.5,0.5124849
824,1084,564.046,56,5428,60,icmp,10.0.0.28,10.0.0.5,0.53078795
825,1165,594.085,58,5644,60,icmp,10.0.0.28,10.0.0.5,0.549090975
826,1248,624.132,60,5867,60,icmp,10.0.0.28,10.0.0.5,0.567394
827,1333,654.179,62,6046,60,icmp,10.0.0.28,10.0.0.5,0.58569705
828,1420,684.2,64,6241,60,icmp,10.0.0.28,10.0.0.5,0.59484855
829,1510,714.251,65,6378,60,icmp,10.0.0.28,10.0.0.5,0.6131516
830,1600,744.294,67,6635,60,icmp,10.0.0.28,10.0.0.5,0.631454625
831,1692,774.357,69,6897,60,icmp,10.0.0.28,10.0.0.5,0.64975765
832,1786,804.408,71,7116,60,icmp,10.0.0.28,10.0.0.5,0.658909175
833,1882,834.43,72,7229,60,icmp,10.0.0.28,10.0.0.5,0.6772122
834,1979,864.455,74,7508,60,icmp,10.0.0.28,10.0.0.5,0.695515225
835,2078,894.501,76,7744,60,icmp,10.0.0.28,10.0.0.5,0.713818275
836,2178,924.556,78,8051,60,icmp,10.0.0.28,10.0.0.5,0.741272825
837,2281,954.597,81,8510,60,icmp,10.0.0.28,10.0.0.5,0.75957585
838,2386,984.65,83,8797,60,icmp,10.0.0.28,10.0.0.5,0.75957585
839,2494,984.65,83,8797,60,icmp,10.0.0.28,10.0.0.5,0.777878875
840,2602,1014.699,85,9051,60,icmp,10.0.0.28,10.0.0.5,0.7870304
841,2712,1044.718,86,9194,60,icmp,10.0.0.28,10.0.0.5,0.81448495
842,2822,1074.763,89,9561,60,icmp,10.0.0.28,10.0.0.5,0.823636475
843,2935,1104.81,90,9684,60,icmp,10.0.0.28,10.0.0.5,0.120439825
844,34,16.227,13,285,60,icmp,10.0.0.29,10.0.0.5,0.12970445
845,73,46.269,14,435,60,icmp,10.0.0.29,10.0.0.5,0.15749825
846,113,76.317,17,806,60,icmp,10.0.0.29,10.0.0.5,0.17602745
847,155,106.369,19,1084,60,icmp,10.0.0.29,10.0.0.5,0.18529205
848,200,136.419,20,1194,60,icmp,10.0.0.29,10.0.0.5,0.21308585
849,246,166.477,23,1587,60,icmp,10.0.0.29,10.0.0.5,0.231615075
850,295,196.531,25,1846,60,icmp,10.0.0.29,10.0.0.5,0.250144275
851,345,226.559,27,2105,60,icmp,10.0.0.29,10.0.0.5,0.287202675
852,398,256.607,31,2586,60,icmp,10.0.0.29,10.0.0.5,0.3149965
853,455,286.646,34,3002,60,icmp,10.0.0.29,10.0.0.5,0.3427903
854,515,316.706,37,3339,60,icmp,10.0.0.29,10.0.0.5,0.3705841
855,578,346.764,40,3666,60,icmp,10.0.0.29,10.0.0.5,0.3798487
856,644,376.79,41,3766,60,icmp,10.0.0.29,10.0.0.5,0.407642525
857,711,406.808,44,4131,60,icmp,10.0.0.29,10.0.0.5,0.435436325
858,781,436.843,47,4463,60,icmp,10.0.0.29,10.0.0.5,0.453965525
859,853,466.901,49,4700,60,icmp,10.0.0.29,10.0.0.5,0.47249475
860,928,496.945,51,4990,60,icmp,10.0.0.29,10.0.0.5,0.50028855
861,1005,526.983,54,5277,60,icmp,10.0.0.29,10.0.0.5,0.50955315
862,1085,557.026,55,5437,60,icmp,10.0.0.29,10.0.0.5,0.52808235
863,1166,587.065,57,5644,60,icmp,10.0.0.29,10.0.0.5,0.54661155
864,1249,617.112,59,5896,60,icmp,10.0.0.29,10.0.0.5,0.565140775
865,1334,647.159,61,6141,60,icmp,10.0.0.29,10.0.0.5,0.583669975
866,1421,677.18,63,6397,60,icmp,10.0.0.29,10.0.0.5,0.592934575
867,1511,707.231,64,6524,60,icmp,10.0.0.29,10.0.0.5,0.611463775
868,1601,737.274,66,6778,60,icmp,10.0.0.29,10.0.0.5,0.629992975
869,1693,767.337,68,6990,60,icmp,10.0.0.29,10.0.0.5,0.6485222
870,1787,797.388,70,7186,60,icmp,10.0.0.29,10.0.0.5,0.6577868
871,1883,827.41,71,7325,60,icmp,10.0.0.29,10.0.0.5,0.676316
872,1980,857.435,73,7607,60,icmp,10.0.0.29,10.0.0.5,0.6948452
873,2079,887.481,75,7880,60,icmp,10.0.0.29,10.0.0.5,0.7133744
874,2179,917.536,77,8158,60,icmp,10.0.0.29,10.0.0.5,0.741168225
875,2282,947.577,80,8540,60,icmp,10.0.0.29,10.0.0.5,0.759697425
876,2387,977.63,82,8829,60,icmp,10.0.0.29,10.0.0.5,0.759697425
877,2495,977.63,82,8829,60,icmp,10.0.0.29,10.0.0.5,0.778226625
878,2603,1007.679,84,9063,60,icmp,10.0.0.29,10.0.0.5,0.787491225
879,2713,1037.698,85,9185,60,icmp,10.0.0.29,10.0.0.5,0.81528505
880,2823,1067.743,88,9527,60,icmp,10.0.0.29,10.0.0.5,0.82454965
881,2936,1097.79,89,9664,60,icmp,10.0.0.29,10.0.0.5,0.110538175
882,1,87.895,17,1841,60,icmp,10.0.0.3,10.0.0.5,0.123542675
883,1,117.937,19,1611,60,icmp,10.0.0.3,10.0.0.5,0.13654715
884,1,147.977,21,1341,60,icmp,10.0.0.3,10.0.0.5,0.1560539
885,1,178.017,24,1763,60,icmp,10.0.0.3,10.0.0.5,0.175560625
886,1,208.063,27,2153,60,icmp,10.0.0.3,10.0.0.5,0.2145741
887,1,238.1,33,2877,60,icmp,10.0.0.3,10.0.0.5,0.22107635
888,40,268.142,34,3009,60,icmp,10.0.0.3,10.0.0.5,0.240583075
889,80,298.19,37,3370,60,icmp,10.0.0.3,10.0.0.5,0.253587575
890,122,328.242,39,3593,60,icmp,10.0.0.3,10.0.0.5,0.260089825
891,167,358.292,40,3681,60,icmp,10.0.0.3,10.0.0.5,0.27959655
892,213,388.35,43,3999,60,icmp,10.0.0.3,10.0.0.5,0.29260105
893,262,418.404,45,4252,60,icmp,10.0.0.3,10.0.0.5,0.305605525
894,312,448.432,47,4490,60,icmp,10.0.0.3,10.0.0.5,0.331614525
895,365,478.48,51,4955,60,icmp,10.0.0.3,10.0.0.5,0.35112125
896,422,508.519,54,5310,60,icmp,10.0.0.3,10.0.0.5,0.370628
897,482,538.579,57,5675,60,icmp,10.0.0.3,10.0.0.5,0.390134725
898,545,568.637,60,6135,60,icmp,10.0.0.3,10.0.0.5,0.396636975
899,611,598.663,61,6235,60,icmp,10.0.0.3,10.0.0.5,0.4161437
900,678,628.681,64,6665,60,icmp,10.0.0.3,10.0.0.5,0.43565045
901,748,658.716,67,7067,60,icmp,10.0.0.3,10.0.0.5,0.448654925
902,820,688.774,69,7344,60,icmp,10.0.0.3,10.0.0.5,0.461659425
903,895,718.818,71,7602,60,icmp,10.0.0.3,10.0.0.5,0.481166175
904,972,748.856,74,7997,60,icmp,10.0.0.3,10.0.0.5,0.4876684
905,1052,778.899,75,8149,60,icmp,10.0.0.3,10.0.0.5,0.5006729
906,1133,808.938,77,8326,60,icmp,10.0.0.3,10.0.0.5,0.5136774
907,1216,838.985,79,8533,60,icmp,10.0.0.3,10.0.0.5,0.526681875
908,1301,869.032,81,8809,60,icmp,10.0.0.3,10.0.0.5,0.539686375
909,1388,899.053,83,9106,60,icmp,10.0.0.3,10.0.0.5,0.546188625
910,1478,929.104,84,9202,60,icmp,10.0.0.3,10.0.0.5,0.5591931
911,1568,959.147,86,9390,60,icmp,10.0.0.3,10.0.0.5,0.5721976
912,1660,989.21,88,9615,60,icmp,10.0.0.3,10.0.0.5,0.5852021
913,1754,1019.261,90,9882,60,icmp,10.0.0.3,10.0.0.5,0.59170435
914,1850,1049.283,91,10032,60,icmp,10.0.0.3,10.0.0.5,0.604708825
915,1947,1079.308,93,10338,60,icmp,10.0.0.3,10.0.0.5,0.617713325
916,2046,1109.354,95,10574,60,icmp,10.0.0.3,10.0.0.5,0.63722005
917,2146,1139.409,98,10938,60,icmp,10.0.0.3,10.0.0.5,0.65022455
918,2249,1169.45,100,11171,60,icmp,10.0.0.3,10.0.0.5,0.66322905
919,2354,1199.503,102,11439,60,icmp,10.0.0.3,10.0.0.5,0.66322905
920,2462,1199.503,102,11439,60,icmp,10.0.0.3,10.0.0.5,0.676233525
921,2570,1229.552,104,11697,60,icmp,10.0.0.3,10.0.0.5,0.682735775
922,2680,1259.571,105,11836,60,icmp,10.0.0.3,10.0.0.5,0.7022425
923,2790,1289.616,108,12236,60,icmp,10.0.0.3,10.0.0.5,0.70874475
924,2903,1319.663,109,12320,60,icmp,10.0.0.3,10.0.0.5,0.1117702
925,35,13.203,12,144,60,icmp,10.0.0.30,10.0.0.5,0.121084375
926,74,43.245,13,274,60,icmp,10.0.0.30,10.0.0.5,0.149026925
927,114,73.293,16,626,60,icmp,10.0.0.30,10.0.0.5,0.1676553
928,156,103.345,18,835,60,icmp,10.0.0.30,10.0.0.5,0.176969475
929,201,133.395,19,955,60,icmp,10.0.0.30,10.0.0.5,0.204912025
930,247,163.453,22,1358,60,icmp,10.0.0.30,10.0.0.5,0.223540375
931,296,193.507,24,1449,60,icmp,10.0.0.30,10.0.0.5,0.24216875
932,346,223.535,26,1916,60,icmp,10.0.0.30,10.0.0.5,0.279425475
933,399,253.583,30,2486,60,icmp,10.0.0.30,10.0.0.5,0.307368025
934,456,283.622,33,2836,60,icmp,10.0.0.30,10.0.0.5,0.335310575
935,516,313.682,36,3266,60,icmp,10.0.0.30,10.0.0.5,0.363253125
936,579,343.74,39,3656,60,icmp,10.0.0.30,10.0.0.5,0.3725673
937,645,373.766,40,3785,60,icmp,10.0.0.30,10.0.0.5,0.40050985
938,712,403.784,43,4103,60,icmp,10.0.0.30,10.0.0.5,0.4284524
939,782,433.819,46,4492,60,icmp,10.0.0.30,10.0.0.5,0.447080775
940,854,463.877,48,4731,60,icmp,10.0.0.30,10.0.0.5,0.46570915
941,929,493.921,50,4969,60,icmp,10.0.0.30,10.0.0.5,0.493651675
942,1006,523.959,53,5322,60,icmp,10.0.0.30,10.0.0.5,0.502965875
943,1086,554.002,54,5445,60,icmp,10.0.0.30,10.0.0.5,0.521594225
944,1167,584.041,56,5693,60,icmp,10.0.0.30,10.0.0.5,0.5402226
945,1250,614.088,58,5943,60,icmp,10.0.0.30,10.0.0.5,0.558850975
946,1335,644.135,60,6165,60,icmp,10.0.0.30,10.0.0.5,0.577479325
947,1422,674.156,62,6441,60,icmp,10.0.0.30,10.0.0.5,0.586793525
948,1512,704.207,63,6527,60,icmp,10.0.0.30,10.0.0.5,0.605421875
949,1602,734.25,65,6822,60,icmp,10.0.0.30,10.0.0.5,0.62405025
950,1694,764.313,67,7048,60,icmp,10.0.0.30,10.0.0.5,0.6426786
951,1788,794.364,69,7255,60,icmp,10.0.0.30,10.0.0.5,0.6519928
952,1884,824.386,70,7392,60,icmp,10.0.0.30,10.0.0.5,0.67062115
953,1981,854.411,72,7614,60,icmp,10.0.0.30,10.0.0.5,0.689249525
954,2080,884.457,74,7782,60,icmp,10.0.0.30,10.0.0.5,0.7078779
955,2180,914.512,76,8017,60,icmp,10.0.0.30,10.0.0.5,0.735820425
956,2283,944.553,79,8365,60,icmp,10.0.0.30,10.0.0.5,0.7544488
957,2388,974.606,81,8566,60,icmp,10.0.0.30,10.0.0.5,0.7544488
958,2496,974.606,81,8566,60,icmp,10.0.0.30,10.0.0.5,0.773077175
959,2604,1004.655,83,8815,60,icmp,10.0.0.30,10.0.0.5,0.78239135
960,2714,1034.674,84,8943,60,icmp,10.0.0.30,10.0.0.5,0.8103339
961,2824,1064.719,87,9160,60,icmp,10.0.0.30,10.0.0.5,0.819648075
962,2937,1094.766,88,9407,60,icmp,10.0.0.30,10.0.0.5,0.103434025
963,36,7.86,11,2932,60,icmp,10.0.0.31,10.0.0.5,0.112837125
964,75,37.902,12,151,60,icmp,10.0.0.31,10.0.0.5,0.1410464
965,115,67.95,15,581,60,icmp,10.0.0.31,10.0.0.5,0.1598526
966,157,98.002,17,832,60,icmp,10.0.0.31,10.0.0.5,0.169255675
967,202,128.052,18,994,60,icmp,10.0.0.31,10.0.0.5,0.197464975
968,248,158.11,21,1336,60,icmp,10.0.0.31,10.0.0.5,0.20686805
969,297,188.164,22,1497,60,icmp,10.0.0.31,10.0.0.5,0.23507735
970,347,218.192,25,1900,60,icmp,10.0.0.31,10.0.0.5,0.2726897
971,400,248.24,29,2364,60,icmp,10.0.0.31,10.0.0.5,0.300899
972,457,278.279,32,2719,60,icmp,10.0.0.31,10.0.0.5,0.329108275
973,517,308.339,35,3088,60,icmp,10.0.0.31,10.0.0.5,0.35731755
974,580,338.397,38,3530,60,icmp,10.0.0.31,10.0.0.5,0.36672065
975,646,368.423,39,3663,60,icmp,10.0.0.31,10.0.0.5,0.394929925
976,713,398.441,42,4049,60,icmp,10.0.0.31,10.0.0.5,0.4231392
977,783,428.476,45,4417,60,icmp,10.0.0.31,10.0.0.5,0.4419454
978,855,458.534,47,4672,60,icmp,10.0.0.31,10.0.0.5,0.460751575
979,930,488.578,49,4937,60,icmp,10.0.0.31,10.0.0.5,0.48896085
980,1007,518.616,52,5227,60,icmp,10.0.0.31,10.0.0.5,0.49836395
981,1087,548.659,53,5378,60,icmp,10.0.0.31,10.0.0.5,0.51717015
982,1168,578.698,55,5563,60,icmp,10.0.0.31,10.0.0.5,0.535976325
983,1251,608.745,57,5809,60,icmp,10.0.0.31,10.0.0.5,0.554782525
984,1336,638.792,59,5999,60,icmp,10.0.0.31,10.0.0.5,0.5735887
985,1423,668.813,61,6260,60,icmp,10.0.0.31,10.0.0.5,0.5829918
986,1513,698.864,62,6406,60,icmp,10.0.0.31,10.0.0.5,0.601797975
987,1603,728.907,64,6667,60,icmp,10.0.0.31,10.0.0.5,0.620604175
988,1695,758.97,66,6897,60,icmp,10.0.0.31,10.0.0.5,0.63941035
989,1789,789.021,68,7131,60,icmp,10.0.0.31,10.0.0.5,0.64881345
990,1885,819.043,69,7275,60,icmp,10.0.0.31,10.0.0.5,0.66761965
991,1982,849.068,71,7492,60,icmp,10.0.0.31,10.0.0.5,0.686425825
992,2081,879.114,73,7695,60,icmp,10.0.0.31,10.0.0.5,0.705232025
993,2181,909.169,75,7926,60,icmp,10.0.0.31,10.0.0.5,0.7334413
994,2284,939.21,78,8250,60,icmp,10.0.0.31,10.0.0.5,0.752247475
995,2389,969.263,80,8473,60,icmp,10.0.0.31,10.0.0.5,0.752247475
996,2497,969.263,80,8473,60,icmp,10.0.0.31,10.0.0.5,0.771053675
997,2605,999.312,82,8658,60,icmp,10.0.0.31,10.0.0.5,0.78045675
998,2715,1029.331,83,8765,60,icmp,10.0.0.31,10.0.0.5,0.79926295
999,2825,1059.376,85,8960,60,icmp,10.0.0.31,10.0.0.5,0.818069125
1000,2938,1089.423,87,9167,60,icmp,10.0.0.31,10.0.0.5,0.324038425
1001,37,0.375,34,2932,60,icmp,10.0.0.32,10.0.0.5,0.10483595
1002,76,30.417,11,3215,60,icmp,10.0.0.32,10.0.0.5,0.133427575
1003,116,60.465,14,276,60,icmp,10.0.0.32,10.0.0.5,0.152488675
1004,158,90.517,16,634,60,icmp,10.0.0.32,10.0.0.5,0.1620192
1005,203,120.567,17,728,60,icmp,10.0.0.32,10.0.0.5,0.190610825
1006,249,150.625,20,1108,60,icmp,10.0.0.32,10.0.0.5,0.200141375
1007,298,180.679,21,1212,60,icmp,10.0.0.32,10.0.0.5,0.228733
1008,348,210.707,24,1536,60,icmp,10.0.0.32,10.0.0.5,0.266855175
1009,401,240.755,28,2081,60,icmp,10.0.0.32,10.0.0.5,0.2954468
1010,458,270.794,31,2419,60,icmp,10.0.0.32,10.0.0.5,0.324038425
1011,518,300.854,34,2760,60,icmp,10.0.0.32,10.0.0.5,0.35263005
1012,581,330.912,37,3157,60,icmp,10.0.0.32,10.0.0.5,0.362160575
1013,647,360.938,38,3308,60,icmp,10.0.0.32,10.0.0.5,0.3907522
1014,714,390.956,41,3667,60,icmp,10.0.0.32,10.0.0.5,0.419343825
1015,784,420.991,44,4041,60,icmp,10.0.0.32,10.0.0.5,0.438404925
1016,856,451.049,46,4344,60,icmp,10.0.0.32,10.0.0.5,0.457466
1017,931,481.093,48,4607,60,icmp,10.0.0.32,10.0.0.5,0.486057625
1018,1008,511.131,51,4970,60,icmp,10.0.0.32,10.0.0.5,0.495588175
1019,1088,541.174,52,5105,60,icmp,10.0.0.32,10.0.0.5,0.51464925
1020,1169,571.213,54,5308,60,icmp,10.0.0.32,10.0.0.5,0.533710325
1021,1252,601.26,56,5494,60,icmp,10.0.0.32,10.0.0.5,0.552771425
1022,1337,631.307,58,5798,60,icmp,10.0.0.32,10.0.0.5,0.5718325
1023,1424,661.328,60,6031,60,icmp,10.0.0.32,10.0.0.5,0.58136305
1024,1514,691.379,61,6150,60,icmp,10.0.0.32,10.0.0.5,0.600424125
1025,1604,721.422,63,6398,60,icmp,10.0.0.32,10.0.0.5,0.6194852
1026,1696,751.485,65,6588,60,icmp,10.0.0.32,10.0.0.5,0.6385463
1027,1790,781.536,67,6829,60,icmp,10.0.0.32,10.0.0.5,0.648076825
1028,1886,811.558,68,6923,60,icmp,10.0.0.32,10.0.0.5,0.667137925
1029,1983,841.583,70,7168,60,icmp,10.0.0.32,10.0.0.5,0.686199
1030,2082,871.629,72,7444,60,icmp,10.0.0.32,10.0.0.5,0.705260075
1031,2182,901.684,74,7686,60,icmp,10.0.0.32,10.0.0.5,0.7338517
1032,2285,931.725,77,8068,60,icmp,10.0.0.32,10.0.0.5,0.7529128
1033,2390,961.778,79,8312,60,icmp,10.0.0.32,10.0.0.5,0.7529128
1034,2498,961.778,79,8312,60,icmp,10.0.0.32,10.0.0.5,0.771973875
1035,2606,991.827,81,8549,60,icmp,10.0.0.32,10.0.0.5,0.781504425
1036,2716,1021.846,82,8676,60,icmp,10.0.0.32,10.0.0.5,0.8005655
1037,2826,1051.891,84,8957,60,icmp,10.0.0.32,10.0.0.5,0.8196266
1038,2939,1081.938,86,9207,60,icmp,10.0.0.32,10.0.0.5,0.3649978
1039,77,11.209,37,3215,60,icmp,10.0.0.33,10.0.0.5,0.118377675
1040,117,41.257,12,168,60,icmp,10.0.0.33,10.0.0.5,0.147972075
1041,159,71.309,15,545,60,icmp,10.0.0.33,10.0.0.5,0.157836875
1042,204,101.359,16,695,60,icmp,10.0.0.33,10.0.0.5,0.1874313
1043,250,131.417,19,1032,60,icmp,10.0.0.33,10.0.0.5,0.1972961
1044,299,161.471,20,1132,60,icmp,10.0.0.33,10.0.0.5,0.226890525
