,Unnamed: 0,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip,arrival_frequency
1795,48,69.189,80,2400,60,icmp,10.0.1.18,10.0.1.3,0.053584327
1796,64,68.803,120,2400,60,tcp,10.0.1.18,10.0.1.3,0.053584327
1797,84,68.011,120,2400,60,icmp,10.0.1.18,10.0.1.3,0.053584327
1798,114,66.793,120,2400,60,icmp,10.0.1.18,10.0.1.3,0.035722885
1799,129,66.081,80,2400,60,icmp,10.0.1.18,10.0.1.3,0.053584327
1800,162,63.626,120,2400,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1801,175,62.667,80,2400,60,icmp,10.0.1.18,10.0.1.3,0.071445769
1802,223,60.406,160,2400,60,icmp,10.0.1.18,10.0.1.3,0.017861442
1803,237,59.966,40,2400,60,udp,10.0.1.18,10.0.1.3,0.017861442
1804,247,59.936,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1805,258,59.892,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1806,273,59.844,80,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1807,284,59.813,40,2400,60,udp,10.0.1.18,10.0.1.3,0.017861442
1808,290,59.768,40,2400,60,udp,10.0.1.18,10.0.1.3,0.017861442
1809,306,59.72,40,2400,60,udp,10.0.1.18,10.0.1.3,0.125030097
1810,313,59.654,280,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1811,329,59.599,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1812,338,59.526,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1813,381,59.281,80,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1814,391,59.199,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1815,418,59.022,80,2400,60,tcp,10.0.1.18,10.0.1.3,0.071445769
1816,443,58.805,160,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1817,448,58.783,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1818,473,58.63,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1819,475,58.579,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1820,496,58.451,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1821,534,58.336,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.089307212
1822,538,58.308,200,2400,60,udp,10.0.1.18,10.0.1.3,0.035722885
1823,549,58.28,80,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1824,571,58.164,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1825,618,57.996,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.089307212
1826,641,57.917,200,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1827,668,57.817,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1828,684,57.791,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1829,699,57.765,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1830,707,57.737,80,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1831,731,57.625,40,2400,60,udp,10.0.1.18,10.0.1.3,0.017861442
1832,743,57.564,40,2400,60,icmp,10.0.1.18,10.0.1.3,0.017861442
1833,763,57.486,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1834,778,57.402,40,2400,60,udp,10.0.1.18,10.0.1.3,0.017861442
1835,789,57.372,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1836,806,57.348,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1837,820,57.315,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1838,822,57.288,40,2400,60,icmp,10.0.1.18,10.0.1.3,0.071445769
1839,831,57.25,160,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1840,841,57.187,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1841,853,57.076,80,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1842,879,56.962,40,2400,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1843,883,56.941,40,2480,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1844,903,56.843,40,2480,60,udp,10.0.1.18,10.0.1.3,0.017861442
1845,909,56.792,40,2480,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1846,929,56.698,40,2480,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1847,938,56.553,40,2640,60,icmp,10.0.1.18,10.0.1.3,0.017861442
1848,1009,56.306,40,2640,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1849,1020,56.287,40,2640,60,tcp,10.0.1.18,10.0.1.3,0.053584327
1850,1035,56.193,120,2640,60,udp,10.0.1.18,10.0.1.3,0.017861442
1851,1045,56.168,40,2640,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1852,1060,56.101,40,2800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1853,1086,55.971,40,2800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1854,1093,55.934,40,2800,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1855,1099,55.899,80,2800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1856,1145,55.689,40,2880,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1857,1179,55.539,40,3200,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1858,1187,55.503,40,3280,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1859,1197,55.469,40,3280,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1860,1217,55.406,40,3480,60,icmp,10.0.1.18,10.0.1.3,0.017861442
1861,1225,55.35,40,3480,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1862,1265,55.22,40,3560,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1863,1280,55.2,40,3560,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1864,1310,55.119,40,3760,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1865,1315,55.09,40,3800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1866,1324,55.064,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1867,1334,55.006,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1868,1354,54.947,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1869,1363,54.922,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.053584327
1870,1378,54.849,120,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1871,1397,54.779,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1872,1402,54.759,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1873,1430,54.661,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1874,1454,54.561,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1875,1474,54.484,80,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1876,1485,54.438,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1877,1497,54.409,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1878,1524,54.334,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1879,1535,54.295,40,3840,60,udp,10.0.1.18,10.0.1.3,0.017861442
1880,1547,54.248,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1881,1557,54.227,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1882,1567,54.195,40,3840,60,udp,10.0.1.18,10.0.1.3,0.089307212
1883,1580,54.155,200,3840,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1884,1588,54.128,80,3840,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1885,1599,54.103,80,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1886,1623,53.993,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1887,1639,53.91,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1888,1669,53.781,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1889,1677,53.732,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.089307212
1890,1716,53.6,200,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1891,1746,53.516,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.107168654
1892,1761,53.454,240,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1893,1771,53.408,40,3840,60,udp,10.0.1.18,10.0.1.3,0.017861442
1894,1774,53.373,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1895,1784,53.345,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.089307212
1896,1797,53.293,200,3840,60,tcp,10.0.1.18,10.0.1.3,0.30364452
1897,1826,53.182,680,3840,60,tcp,10.0.1.18,10.0.1.3,0.071445769
1898,1839,53.16,160,3840,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1899,1848,53.138,80,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1900,1857,53.083,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1901,1918,52.707,80,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1902,1960,52.52,40,3840,60,udp,10.0.1.18,10.0.1.3,0.017861442
1903,1971,52.49,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1904,2003,52.387,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1905,2008,52.358,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1906,2048,52.253,40,3840,60,icmp,10.0.1.18,10.0.1.3,0.089307212
1907,2053,52.222,200,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1908,2059,52.192,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1909,2077,52.128,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1910,2084,52.107,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1911,2098,52.055,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1912,2100,52.022,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1913,2108,51.997,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1914,2117,51.968,80,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1915,2136,51.919,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1916,2150,51.887,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1917,2172,51.845,80,3840,60,tcp,10.0.1.18,10.0.1.3,0.053584327
1918,2178,51.823,120,3840,60,udp,10.0.1.18,10.0.1.3,0.017861442
1919,2223,51.713,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.053584327
1920,2267,51.486,120,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1921,2291,51.375,40,3840,60,udp,10.0.1.18,10.0.1.3,0.017861442
1922,2308,51.303,40,3840,60,udp,10.0.1.18,10.0.1.3,0.017861442
1923,2311,51.276,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1924,2316,51.238,80,3840,60,tcp,10.0.1.18,10.0.1.3,0.089307212
1925,2326,51.205,200,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1926,2333,51.175,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1927,2342,51.097,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1928,2354,51.064,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1929,2366,51.007,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1930,2386,50.908,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1931,2397,50.876,40,3840,60,udp,10.0.1.18,10.0.1.3,0.017861442
1932,2416,50.801,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1933,2428,50.764,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1934,2454,50.657,40,3840,60,udp,10.0.1.18,10.0.1.3,0.017861442
1935,2463,50.619,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1936,2482,50.553,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1937,2498,50.512,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1938,2540,50.363,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1939,2553,50.328,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1940,2566,50.282,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1941,2600,50.181,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1942,2615,50.117,80,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1943,2631,50.073,40,3840,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1944,2650,49.984,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1945,2667,49.832,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.053584327
1946,2683,49.778,120,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1947,2691,49.636,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1948,2700,49.597,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1949,2720,49.443,80,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1950,2734,49.373,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1951,2745,49.336,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1952,2756,49.304,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1953,2778,49.231,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1954,2783,49.213,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1955,2797,49.109,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1956,2814,49.011,40,4800,60,udp,10.0.1.18,10.0.1.3,0.017861442
1957,2823,48.94,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1958,2842,48.838,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1959,2847,48.811,40,4800,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1960,2865,48.745,40,5040,60,tcp,10.0.1.18,10.0.1.3,0.089307212
1961,2910,48.516,200,6240,60,udp,10.0.1.18,10.0.1.3,0.017861442
1962,2927,48.436,40,6240,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1963,2955,48.375,40,6240,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1964,2968,48.336,40,6480,60,udp,10.0.1.18,10.0.1.3,0.017861442
1965,3003,48.242,40,7200,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1966,3008,48.203,80,7200,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1967,3034,48.127,40,7200,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1968,3062,48.006,40,7680,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1969,3090,47.894,40,7680,60,udp,10.0.1.18,10.0.1.3,0.214337308
1970,3096,47.839,480,7680,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1971,3104,47.793,40,7680,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1972,3124,47.698,80,7680,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1973,3130,47.633,40,7680,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1974,3183,47.314,40,9600,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1975,3215,47.18,40,10080,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1976,3230,47.096,40,11040,60,tcp,10.0.1.18,10.0.1.3,0.035722885
1977,3239,47.031,80,11520,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1978,3249,46.997,40,11520,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1979,3268,46.9,40,11520,60,udp,10.0.1.18,10.0.1.3,0.142891539
1980,3272,46.865,320,11520,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1981,3293,46.724,40,11520,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1982,3319,46.596,40,11520,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1983,3345,46.477,40,12480,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1984,3364,46.408,40,14040,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1985,3391,46.332,40,15360,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1986,3405,46.296,40,15360,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1987,3421,46.268,40,16320,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1988,3426,46.225,40,16320,60,udp,10.0.1.18,10.0.1.3,0.017861442
1989,3429,46.2,40,17280,60,tcp,10.0.1.18,10.0.1.3,0.178614424
1990,3436,46.14,400,1776,60,udp,10.0.1.18,10.0.1.3,0.017861442
1991,3450,46.093,40,1856,60,udp,10.0.1.18,10.0.1.3,0.017861442
1992,3467,46.064,40,1920,60,udp,10.0.1.18,10.0.1.3,0.017861442
1993,3486,46.017,40,1968,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1994,3492,46.002,40,2016,60,udp,10.0.1.18,10.0.1.3,0.053584327
1995,3508,45.968,120,2256,60,udp,10.0.1.18,10.0.1.3,0.017861442
1996,3526,45.929,40,2376,60,tcp,10.0.1.18,10.0.1.3,0.017861442
1997,3533,57.856,40,2544,60,ip,10.0.1.18,10.0.1.3,0.017861442
1998,3552,55.161,40,2736,60,ip,10.0.1.18,10.0.1.3,0.017861442
1999,3556,54.695,40,2928,60,ip,10.0.1.18,10.0.1.3,0.017861442
2000,3564,53.768,40,3120,60,ip,10.0.1.18,10.0.1.3,0.035722885
2001,3590,50.229,80,4224,60,ip,10.0.1.18,10.0.1.3,0.165331401
2002,7,71.458,360,2400,60,tcp,10.0.1.19,10.0.1.3,0.036740311
2003,27,70.795,80,2400,60,icmp,10.0.1.19,10.0.1.3,0.055110467
2004,32,70.416,120,2400,60,icmp,10.0.1.19,10.0.1.3,0.036740311
2005,49,69.188,80,2400,60,icmp,10.0.1.19,10.0.1.3,0.055110467
2006,70,68.646,120,2400,60,icmp,10.0.1.19,10.0.1.3,0.055110467
2007,85,68.011,120,2400,60,icmp,10.0.1.19,10.0.1.3,0.073480623
2008,94,67.947,160,2400,60,tcp,10.0.1.19,10.0.1.3,0.055110467
2009,106,67.566,120,2400,60,icmp,10.0.1.19,10.0.1.3,0.036740311
2010,136,64.437,80,2400,60,icmp,10.0.1.19,10.0.1.3,0.036740311
2011,167,63.351,80,2400,60,icmp,10.0.1.19,10.0.1.3,0.073480623
2012,171,63.31,160,2400,60,icmp,10.0.1.19,10.0.1.3,0.146961246
2013,201,61.797,320,2400,60,tcp,10.0.1.19,10.0.1.3,0.036740311
2014,209,61.085,80,2400,60,tcp,10.0.1.19,10.0.1.3,0.055110467
2015,238,59.964,120,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2016,251,59.91,40,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2017,266,59.87,40,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2018,307,59.717,40,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2019,323,59.622,40,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2020,392,59.197,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2021,419,59.019,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2022,434,58.835,40,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2023,449,58.782,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2024,484,58.548,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.091850778
2025,518,58.371,200,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2026,572,58.161,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2027,575,58.135,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2028,582,58.105,40,2400,60,icmp,10.0.1.19,10.0.1.3,0.018370156
2029,605,58.022,40,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2030,619,57.995,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2031,625,57.969,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2032,642,57.916,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.036740311
2033,654,57.865,80,2400,60,udp,10.0.1.19,10.0.1.3,0.055110467
2034,661,57.841,120,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2035,669,57.816,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2036,685,57.789,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.036740311
2037,700,57.763,80,2400,60,tcp,10.0.1.19,10.0.1.3,0.073480623
2038,708,57.735,160,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2039,732,57.624,40,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2040,740,57.592,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.055110467
2041,779,57.401,120,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2042,790,57.372,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2043,807,57.347,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.036740311
2044,832,57.248,80,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2045,835,57.218,40,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2046,842,57.186,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2047,854,57.075,40,2400,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2048,866,57.054,40,2400,60,udp,10.0.1.19,10.0.1.3,0.018370156
2049,884,56.938,40,2480,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2050,890,56.877,40,2480,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2051,930,56.697,40,2520,60,tcp,10.0.1.19,10.0.1.3,0.055110467
2052,945,56.526,120,2640,60,udp,10.0.1.19,10.0.1.3,0.018370156
2053,976,56.431,40,2640,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2054,980,56.411,40,2640,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2055,995,56.346,40,2640,60,udp,10.0.1.19,10.0.1.3,0.018370156
2056,1030,56.235,40,2640,60,icmp,10.0.1.19,10.0.1.3,0.018370156
2057,1061,56.099,40,2800,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2058,1074,56.008,40,2800,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2059,1094,55.934,40,2800,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2060,1100,55.893,40,2800,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2061,1113,55.847,40,2800,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2062,1121,55.823,40,2800,60,udp,10.0.1.19,10.0.1.3,0.018370156
2063,1128,55.8,40,2800,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2064,1146,55.687,40,2920,60,udp,10.0.1.19,10.0.1.3,0.018370156
2065,1153,55.659,40,3080,60,tcp,10.0.1.19,10.0.1.3,0.036740311
2066,1159,55.621,80,3080,60,tcp,10.0.1.19,10.0.1.3,0.091850778
2067,1188,55.502,200,3280,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2068,1198,55.467,40,3280,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2069,1218,55.405,40,3480,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2070,1255,55.242,40,3560,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2071,1266,55.219,40,3560,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2072,1311,55.118,40,3760,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2073,1316,55.087,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2074,1325,55.063,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2075,1331,55.032,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2076,1335,55.004,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2077,1364,54.92,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2078,1369,54.878,40,3840,60,icmp,10.0.1.19,10.0.1.3,0.018370156
2079,1403,54.756,40,3840,60,udp,10.0.1.19,10.0.1.3,0.018370156
2080,1431,54.66,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2081,1455,54.559,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2082,1467,54.506,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2083,1501,54.377,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2084,1513,54.354,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2085,1525,54.333,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2086,1536,54.295,40,3840,60,udp,10.0.1.19,10.0.1.3,0.018370156
2087,1558,54.225,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2088,1568,54.192,40,3840,60,udp,10.0.1.19,10.0.1.3,0.018370156
2089,1581,54.153,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2090,1600,54.103,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2091,1607,54.078,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2092,1624,53.993,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2093,1640,53.908,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2094,1649,53.877,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2095,1670,53.78,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.036740311
2096,1699,53.653,80,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2097,1717,53.597,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2098,1724,53.558,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2099,1775,53.371,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2100,1785,53.344,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2101,1798,53.292,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2102,1807,53.263,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.036740311
2103,1815,53.23,80,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2104,1827,53.18,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2105,1961,52.519,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.091850778
2106,1991,52.414,200,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2107,2004,52.386,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2108,2009,52.357,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.036740311
2109,2022,52.325,80,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2110,2035,52.301,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.036740311
2111,2054,52.221,80,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2112,2078,52.127,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2113,2085,52.106,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2114,2099,52.054,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2115,2101,52.021,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2116,2109,51.997,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2117,2137,51.918,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.202071713
2118,2151,51.886,440,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2119,2162,51.866,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2120,2173,51.843,40,3840,60,tcp,10.0.1.19,10.0.1.3,0.018370156
2121,2179,51.821,40,3840,60,udp,10.0.1.19,10.0.1.3,0.018370156
